BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,127400,35
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,142000,74
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,30000,40
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,83000,57
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,31000,75
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6300,56
1,0,Male,Employed,High school,With health insurance coverage,Not a veteran,67000,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,23000,66
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,29700,54
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,83000,22
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,77000,55
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,42100,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,175000,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,37100,95
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,77700,63
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,137000,63
0,0,Female,Not in labor force,High school,No health insurance coverage,Not a veteran,47500,55
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,37400,79
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,231000,78
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,5000,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Veteran,54000,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,26700,64
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,41700,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,43100,67
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,23300,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,135400,59
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,102000,49
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,109000,62
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,17400,91
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,36780,71
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,40820,62
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,5000,33
0,1,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,200,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,138000,64
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,84200,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,306000,60
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,76400,70
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,101400,72
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,55
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,58
0,0,Female,Employed,High school,With health insurance coverage,Veteran,77000,42
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,170000,45
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,53730,58
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,22500,62
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,1900,38
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,100200,48
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,192000,70
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,57700,37
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,40100,57
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,42200,51
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,23000,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,208050,55
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,82000,76
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,5900,79
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,5000,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,105000,36
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,44800,86
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,32000,66
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,40000,65
0,1,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,4300,55
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,60200,79
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,58650,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,77600,76
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,160600,34
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,61220,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,90000,45
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,112300,68
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,40000,24
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40800,67
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,20500,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,28300,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,58000,32
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,79000,65
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,82400,61
1,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,10800,62
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,149600,25
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,85000,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,36
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,84500,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,52600,54
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,95000,50
1,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12200,52
1,1,Male,Employed,Some college,With health insurance coverage,Veteran,2000,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,139800,43
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,83000,43
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,8000,24
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,10100,80
1,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,33120,40
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,145500,36
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,34600,78
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34000,52
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,128500,64
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,57000,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120000,28
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,116800,52
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,56000,30
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,54000,75
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,87060,63
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,59500,71
0,1,Female,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,11100,40
1,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13000,65
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120000,33
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,143000,58
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,49900,65
0,1,Male,Employed,Some high school,With health insurance coverage,Not a veteran,12200,43
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,19200,76
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40900,75
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,6300,64
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,25100,32
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,40700,77
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,95000,56
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,75000,46
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,73700,62
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,85000,50
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,211000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,27000,59
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,190000,67
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,19880,50
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,245250,44
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,44950,79
0,1,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,81400,34
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,47150,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,70000,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,75000,65
1,0,Male,Employed,High school,With health insurance coverage,Not a veteran,38500,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,250000,50
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,138000,68
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,10800,46
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120000,56
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,75100,29
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,56800,69
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,8200,54
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,61800,69
0,0,Male,Employed,High school,With health insurance coverage,Veteran,29400,51
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,61000,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30000,24
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,24
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,63400,59
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,32000,42
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,200000,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,70000,69
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,5020,74
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,35800,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,129000,30
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,119000,72
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,124000,40
0,1,Female,Employed,Some high school,With health insurance coverage,Not a veteran,0,24
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,60800,72
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,20000,45
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,34000,85
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,78800,68
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,66200,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,28000,29
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,155000,40
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,182700,40
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,188000,43
0,0,Male,Employed,High school,No health insurance coverage,Not a veteran,59000,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,15000,23
1,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,45410,22
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,40000,58
1,0,Female,Employed,High school,With health insurance coverage,Not a veteran,73000,32
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,194000,55
0,0,Female,Employed,High school,With health insurance coverage,Veteran,16000,37
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,99700,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,38000,46
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,10000,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,15300,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,97000,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,44900,87
1,0,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,25900,73
0,1,Female,Employed,Some high school,With health insurance coverage,Not a veteran,8600,24
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,6000,78
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,23500,50
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,6000,68
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,150000,73
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,61600,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,20700,50
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,218000,62
1,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,8200,42
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,114000,28
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,145000,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,77000,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,59000,72
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,75000,47
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,96000,72
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,39200,85
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,3300,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,292000,50
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,150300,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,28600,69
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,103500,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,132000,48
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,22400,63
0,1,Female,Employed,High school,With health insurance coverage,Veteran,12500,59
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,17600,55
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,21600,52
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,87000,28
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,18840,78
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,10900,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,39200,66
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,145000,31
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,59400,71
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,64600,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,39200,58
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,49000,82
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,27000,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,57300,42
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,208500,32
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,47600,73
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,42
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,55000,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,54000,62
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,16200,73
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,55600,67
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,84000,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,935000,65
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,50000,29
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,51400,62
0,0,Male,Employed,High school,No health insurance coverage,Veteran,32000,75
1,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,8000,52
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,8000,24
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,132500,47
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,169000,57
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,208000,66
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,108600,43
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,77600,82
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,136000,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,75900,64
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,3040,54
1,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,120400,77
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,145000,54
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,49300,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,25400,81
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,116500,44
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,140000,53
1,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,18900,50
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,52000,67
1,0,Female,Employed,High school,With health insurance coverage,Not a veteran,29000,57
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,195200,59
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,44370,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,63100,48
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,54840,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,59800,64
1,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,243000,72
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120400,60
1,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,41400,66
0,0,Male,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,29100,63
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,42670,54
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,40400,86
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,175000,26
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,65200,27
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,43200,80
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,90000,68
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,59000,25
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,28700,69
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,64500,46
1,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,10000,24
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,51000,60
0,0,Female,Employed,High school,With health insurance coverage,Veteran,35000,55
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,10000,39
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,92800,53
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,26
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,38
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,58300,71
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,109800,51
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,84300,66
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,141130,77
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,62300,78
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,14300,33
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,43850,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,103600,59
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,31700,80
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,121000,54
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,100000,60
0,0,Male,Employed,Some high school,With health insurance coverage,Veteran,62500,78
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,17500,72
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,96000,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,122300,61
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,86700,57
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,34
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,40000,32
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,50000,63
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,10600,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,271000,62
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,51000,43
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,58010,37
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,8500,69
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,78900,77
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,34
1,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,334000,56
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,33000,68
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,155500,50
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,120400,51
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,120000,52
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,85000,43
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,168000,73
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,89000,28
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,27000,74
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,20000,30
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,20000,67
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,10100,66
1,0,Female,Employed,High school,With health insurance coverage,Not a veteran,117000,47
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,134100,78
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,163500,53
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,43000,86
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,74000,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,109600,63
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,34
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,19200,23
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,25100,89
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,4120,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,67900,91
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,38
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,100660,64
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,63200,61
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,253000,33
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,118900,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,496200,50
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,53700,62
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,83000,44
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,45950,83
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,94000,44
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,61000,74
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,101400,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,72000,38
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,11000,76
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,65
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,34000,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,65700,63
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,78800,59
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,62000,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,120400,65
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,58700,84
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,294000,52
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,5200,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,120000,61
0,0,Male,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,94300,72
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,47800,42
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,31000,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,40000,58
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,115000,37
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,122000,43
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,85000,34
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,29400,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,81500,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,335000,41
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,132500,69
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,57600,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,14700,69
0,0,Female,Employed,High school,No health insurance coverage,Not a veteran,65000,38
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,36000,68
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,44540,52
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,19000,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,121500,39
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,114000,42
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,63000,72
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,52300,44
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,25000,50
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,30
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,33
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,55800,83
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,150300,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,90600,62
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,51900,68
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,52600,63
