BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,88000,62
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,180300,43
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,30000,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,14000,59
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,57750,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,125120,63
1,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,160000,58
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,236700,70
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12000,25
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,71
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,198600,64
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,102000,60
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,84200,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44420,75
0,0,Male,Employed,High school,With health insurance coverage,Veteran,61000,50
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,132100,25
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,93200,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,121000,72
0,0,Male,Not in labor force,Some college,With health insurance coverage,Veteran,40700,82
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,165000,56
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,51980,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,86200,87
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,118800,57
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,143000,59
1,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,23500,82
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,58200,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,190020,45
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,79000,42
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,101000,45
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,97370,48
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,40000,35
1,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,81100,64
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,24600,28
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,47800,55
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,141000,51
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,61700,82
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,29
1,0,Female,Employed,High school,With health insurance coverage,Not a veteran,39000,39
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,33490,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,72000,70
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,118000,65
1,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,166000,60
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,101000,56
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,26400,73
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,37000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,523600,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,47900,63
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,85000,57
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,28500,81
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,15800,59
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,252000,59
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,158000,39
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,146600,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,72200,72
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,44400,76
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,32800,27
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,30000,59
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,48000,51
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13900,38
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,200000,77
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,215000,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,48800,46
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,43800,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,106000,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,206000,41
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,102500,60
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,15000,24
1,0,Male,Employed,High school,With health insurance coverage,Not a veteran,70000,51
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,22100,87
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,16200,82
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,43200,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,31000,75
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15720,95
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,120000,38
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,70000,41
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,79700,76
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60000,83
1,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,40000,42
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,99500,26
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,22000,83
0,1,Male,Not in labor force,High school,With health insurance coverage,Veteran,11000,75
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,51600,65
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,97000,39
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60000,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,60900,86
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,24600,75
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,47400,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,83000,39
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,122200,46
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,85600,57
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,12600,84
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,149200,70
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,34500,70
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,66
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,177000,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,218000,33
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,22000,25
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,190030,31
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,114390,42
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,531900,64
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,45000,68
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,41000,67
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,58000,32
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,27600,73
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,46700,77
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,46000,71
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,2400,75
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,59000,86
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,26000,89
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,53600,78
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,51500,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,40200,68
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,91000,78
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,30000,39
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,60800,57
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,10300,64
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13500,60
0,0,Male,Employed,Less than high school,No health insurance coverage,Not a veteran,34200,40
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,50000,25
0,0,Male,Not in labor force,High school,No health insurance coverage,Not a veteran,79600,63
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,97040,83
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,51000,75
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,42000,31
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,24000,74
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,69000,41
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,80000,27
1,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,9000,51
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,36000,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,130000,53
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,1500,68
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,163700,32
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,26
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,17400,49
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,80000,72
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,50000,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,23000,68
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,15300,77
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,154000,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,145500,49
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13500,82
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,106200,34
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,140000,25
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,24000,74
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,54000,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,125000,63
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,54000,46
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,0,79
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,4000,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,402800,71
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,10000,82
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,156000,61
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,195000,33
0,0,Male,Employed,High school,With health insurance coverage,Veteran,129000,53
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,59000,37
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,45000,35
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,106000,67
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,155000,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,39000,56
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,78000,48
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,23000,79
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,35800,75
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,102000,57
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,31800,88
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,261300,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,67000,55
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,109000,76
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,24500,83
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,72
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60000,53
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,35850,68
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,94200,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70200,90
0,0,Male,Employed,High school,With health insurance coverage,Veteran,60000,46
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,19500,85
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,25000,90
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,97000,31
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,1290,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,298500,66
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,88
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,77500,62
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60900,88
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,131300,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,524000,51
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,167000,54
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,58000,29
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,485000,52
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,58000,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,29100,39
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,92500,68
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,84000,53
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,85600,29
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,73000,59
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,9200,76
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,144100,56
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,80600,79
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60700,83
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,0,68
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,66000,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,79100,25
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,32700,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,35000,88
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,107500,57
1,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,72920,73
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,48300,72
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,42000,19
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,82000,29
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,16600,59
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,193150,50
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,100500,39
0,0,Female,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,17600,42
1,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,73020,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,46200,87
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,139000,46
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,94300,52
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,84300,72
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,21
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,16200,88
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,489000,58
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,50000,38
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,40400,81
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,48
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,140000,36
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,7500,71
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,59800,80
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,80000,33
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,18500,46
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60000,68
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,176800,62
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,30900,67
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,102600,65
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,14000,58
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,489000,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,225000,58
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,173200,79
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,10000,89
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,3100,29
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6000,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,57000,77
0,0,Male,Employed,Less than high school,No health insurance coverage,Not a veteran,30000,46
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,93490,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,30
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,62000,44
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,47000,74
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,38200,77
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,15800,86
0,0,Male,Not in labor force,High school,No health insurance coverage,Not a veteran,36730,41
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,26
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,128000,62
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,128000,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44200,66
0,1,Male,Employed,High school,With health insurance coverage,Veteran,17800,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,59400,79
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,63300,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,191000,61
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,125000,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,15000,72
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,95000,41
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,310000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,38000,67
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,84000,81
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,323020,51
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,50450,80
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,95250,45
0,0,Male,Employed,High school,With health insurance coverage,Veteran,27000,57
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,82000,53
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,157000,49
1,1,Female,Not in labor force,High school,With health insurance coverage,Veteran,6870,75
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,57100,68
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,22170,42
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,29100,38
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,23000,30
1,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,0,33
1,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,43000,43
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,36
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,137800,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,639000,50
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,152400,51
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,38000,75
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,24600,88
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,563900,76
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,212550,57
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,53500,45
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,95000,63
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,107800,70
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,111000,61
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,196000,62
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,77600,32
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,157800,26
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,30000,67
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,50000,43
0,1,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,10000,40
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,62700,67
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,180000,81
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,131000,69
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,19200,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,57970,30
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,86400,89
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,82000,53
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,90000,53
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,30970,67
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,77700,69
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,48000,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,494000,43
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,32500,72
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,105000,46
0,0,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,87400,47
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,42900,48
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,19100,65
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,106700,53
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,72000,52
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,196000,51
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,99000,49
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,43000,78
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,39400,81
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,67700,84
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,161400,46
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,254500,34
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,137700,48
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,10900,67
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,171840,55
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,89200,46
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,98600,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,75670,52
0,1,Female,Not in labor force,High school,With health insurance coverage,Veteran,7900,65
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,0,83
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,0,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,152000,82
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,61300,41
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,75900,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,31000,27
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,31800,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,38
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,355000,41
0,1,Male,Employed,Some college,With health insurance coverage,Not a veteran,12000,50
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12000,56
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,494000,50
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,50000,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,46000,33
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,25300,73
0,1,Female,Unemployed,High school,With health insurance coverage,Not a veteran,10350,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,71
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,3100,24
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Veteran,44530,47
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,52000,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,37600,71
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,29600,67
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,55000,50
1,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,39500,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,88080,54
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,64
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,25800,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,16400,88
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,38900,73
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,13000,61
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,166000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,66200,58
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,19700,70
0,1,Female,Employed,High school,With health insurance coverage,Veteran,10000,41
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,66000,49
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,559000,40
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,27600,70
1,0,Male,Employed,High school,With health insurance coverage,Not a veteran,58500,50
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,123000,54
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,630,34
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,45000,84
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,37
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,95000,37
