pov,EMPSTAT,EDUC,BLACK,SEX,HCOVANY,VETSTAT,FTOTINC,AGE
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,23800,70
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,78600,23
0,Employed,4+ years of college,1,Female,With health insurance coverage,Veteran,50000,54
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,60
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,18080,90
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,70600,60
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,90000,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,78100,56
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,13200,32
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,9620,68
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,160000,37
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,42900,80
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,79400,69
0,Not in labor force,High school,0,Male,No health insurance coverage,Not a veteran,24000,40
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,21600,54
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,10100,20
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,124000,56
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,20000,45
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,94300,49
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,349010,46
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,56800,74
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,71300,60
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,64400,56
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,50000,68
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,19300,76
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,52200,57
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,9800,57
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,87000,56
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,62800,77
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,140370,53
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,485000,58
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,46000,42
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,64980,74
1,Employed,High school,0,Female,With health insurance coverage,Not a veteran,7000,66
0,Employed,Some college,0,Female,No health insurance coverage,Not a veteran,49000,56
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,30100,66
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,50500,71
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,121250,74
0,Not in labor force,4+ years of college,1,Male,With health insurance coverage,Not a veteran,24000,50
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,23300,63
0,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,60300,68
0,Unemployed,High school,0,Male,With health insurance coverage,Not a veteran,29100,62
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,79050,48
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,24600,42
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,75000,57
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,65000,66
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,146500,31
1,Not in labor force,4+ years of college,1,Female,With health insurance coverage,Not a veteran,9000,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,255000,33
1,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,0,79
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,18210,74
0,Employed,High school,0,Male,With health insurance coverage,Veteran,130000,54
0,Employed,Some high school,0,Female,With health insurance coverage,Not a veteran,58000,63
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,151090,70
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,65000,29
0,Employed,4+ years of college,1,Female,With health insurance coverage,Veteran,150000,49
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,150000,40
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,48600,24
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,62000,65
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,48000,57
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,97000,54
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,227000,36
1,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,9800,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,68700,58
0,Employed,4+ years of college,0,Female,No health insurance coverage,Not a veteran,53500,55
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,56500,28
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,29800,39
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,153400,85
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,25000,23
1,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,1500,24
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,4700,55
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,54000,40
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,49100,61
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,70000,67
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,103600,35
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,60000,46
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,250000,78
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,110700,64
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,52300,79
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,46600,56
0,Not in labor force,High school,1,Male,With health insurance coverage,Veteran,51600,95
1,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,0,87
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,25000,42
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,31500,86
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,17400,65
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,80000,36
0,Employed,High school,0,Female,With health insurance coverage,Veteran,53000,62
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,99000,41
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,19200,68
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,47500,82
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,13000,64
1,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,12000,70
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,145400,66
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,193000,64
0,Not in labor force,Some college,1,Female,With health insurance coverage,Not a veteran,40200,79
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,215000,57
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,76000,36
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,36100,69
0,Not in labor force,Some college,0,Male,With health insurance coverage,Veteran,52000,30
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,149600,49
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,53000,72
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,10300,74
0,Employed,Some college,0,Female,With health insurance coverage,Veteran,56000,47
1,Employed,High school,0,Male,No health insurance coverage,Veteran,10000,48
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,146900,59
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,116900,69
1,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,10000,22
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,60000,53
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,15000,29
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,145400,65
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,46800,73
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,162900,70
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,75000,38
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,159000,61
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,66000,62
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,108000,62
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24210,36
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,100000,42
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,90600,85
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,386700,78
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,107000,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,171000,50
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,67700,66
0,Employed,4+ years of college,0,Female,No health insurance coverage,Not a veteran,73040,29
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,129100,62
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24600,68
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,52000,38
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,50100,50
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,69100,64
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,71000,60
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,113000,55
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,172000,56
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,100000,52
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,42500,74
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,85000,34
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,0,40
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,71600,32
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,29700,36
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,55800,78
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,80100,67
1,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,10500,25
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,29320,53
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,73200,84
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,64200,28
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,80000,53
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,128250,33
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,78000,43
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,100000,57
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,120000,42
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,125000,59
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,132000,49
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,25000,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,35500,46
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,14540,61
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,152000,34
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,148600,69
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,158000,55
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,27200,71
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Not a veteran,25010,54
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,131000,55
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,46800,60
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,3760,78
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,15000,64
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,83000,28
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,123000,42
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,4300,80
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24200,74
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,577000,58
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,189500,43
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,130000,36
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,62730,78
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,112000,61
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,120600,65
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,50600,51
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,49000,74
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,37500,81
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,41790,66
1,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,4000,41
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,66300,56
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,52900,25
0,Employed,High school,0,Male,With health insurance coverage,Veteran,47100,32
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,47380,66
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,92000,55
0,Not in labor force,Some college,0,Female,No health insurance coverage,Not a veteran,38800,61
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,560000,44
0,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,93000,63
0,Employed,Some college,0,Male,No health insurance coverage,Not a veteran,116500,49
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,14400,59
1,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,7000,76
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,155250,57
0,Employed,High school,1,Male,With health insurance coverage,Not a veteran,46000,32
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,24000,76
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,52000,62
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,26600,73
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,47600,31
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,35800,95
0,Not in labor force,High school,0,Male,With health insurance coverage,Veteran,33600,77
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,16600,78
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,83800,57
1,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,12370,26
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,32200,68
0,Employed,4+ years of college,1,Male,No health insurance coverage,Not a veteran,60000,29
1,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,0,85
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,150050,38
1,Employed,High school,0,Female,With health insurance coverage,Not a veteran,5000,60
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,151000,27
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,70000,63
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,65000,51
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,11000,20
0,Not in labor force,Less than high school,0,Female,With health insurance coverage,Not a veteran,40700,73
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,107500,38
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,48000,34
0,Not in labor force,Some college,0,Male,No health insurance coverage,Not a veteran,38600,31
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,44300,39
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,215000,59
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,373000,31
1,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,0,57
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,22900,84
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,528500,65
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,95000,64
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,13000,71
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,264300,45
0,Not in labor force,High school,0,Female,No health insurance coverage,Not a veteran,54400,26
1,Employed,High school,0,Female,With health insurance coverage,Veteran,9500,48
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,25000,81
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,92900,79
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,89050,45
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,14700,59
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,84600,68
0,Employed,4+ years of college,1,Male,With health insurance coverage,Not a veteran,31000,65
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,149700,46
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,99800,72
1,Employed,High school,0,Female,With health insurance coverage,Not a veteran,2100,72
0,Employed,4+ years of college,1,Female,With health insurance coverage,Not a veteran,87700,27
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,160200,71
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,288000,72
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,65000,47
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,2100,66
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,100500,68
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,152600,55
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,70000,40
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,47240,72
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,81000,62
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,21000,59
1,Unemployed,Some college,0,Male,With health insurance coverage,Not a veteran,9000,73
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,62000,76
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,35000,57
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,105100,71
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,185000,54
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,133600,66
1,Not in labor force,High school,1,Male,With health insurance coverage,Not a veteran,37900,47
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,183000,48
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,50000,57
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,35000,52
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,150000,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,100000,50
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,61800,76
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,30000,81
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,18000,63
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,20000,20
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,13000,61
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,33800,86
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,187750,47
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,10660,65
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,354400,84
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,17400,64
0,Not in labor force,Some high school,0,Female,With health insurance coverage,Not a veteran,38800,83
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,131200,26
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,393270,72
0,Employed,High school,0,Female,With health insurance coverage,Veteran,165000,31
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,81000,57
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,75000,25
0,Employed,Some college,0,Male,With health insurance coverage,Veteran,310000,38
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,122150,35
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,23000,58
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,95700,72
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,64000,82
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,95000,28
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,5800,57
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,72200,67
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,350000,51
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,45400,89
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,31500,62
0,Employed,4+ years of college,0,Male,With health insurance coverage,Veteran,110000,53
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,115000,50
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,50000,66
0,Employed,4+ years of college,0,Male,No health insurance coverage,Not a veteran,168000,69
1,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,14600,59
0,Employed,High school,0,Female,No health insurance coverage,Not a veteran,75000,47
1,Employed,High school,0,Male,With health insurance coverage,Not a veteran,8000,21
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,87500,66
1,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,1300,76
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,299600,31
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,25000,19
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,69600,33
0,Employed,High school,1,Male,With health insurance coverage,Not a veteran,270000,70
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,337000,57
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,75200,80
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,31110,56
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,41400,57
0,Unemployed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,48000,37
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,160000,49
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,26000,24
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,64000,68
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,78700,40
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,42000,67
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,127000,64
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,186000,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,178400,48
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,38000,66
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,32100,41
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,62000,59
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,180000,44
0,Not in labor force,Some high school,0,Male,With health insurance coverage,Not a veteran,16000,79
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,22600,51
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,56200,67
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,168500,59
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,30600,68
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,72000,41
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,113200,77
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,21000,31
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,26800,79
1,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,34100,56
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,112000,76
0,Not in labor force,Less than high school,0,Male,With health insurance coverage,Not a veteran,64000,64
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,52000,32
0,Employed,Some college,0,Male,With health insurance coverage,Not a veteran,60000,60
0,Not in labor force,Some college,0,Female,With health insurance coverage,Veteran,54200,65
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,90000,51
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,152000,66
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,35500,43
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,70000,63
1,Not in labor force,High school,0,Female,With health insurance coverage,Veteran,7500,74
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,46300,84
0,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,17400,84
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,107150,68
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,68000,64
0,Unemployed,High school,0,Female,With health insurance coverage,Not a veteran,67400,66
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,15000,22
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,561300,45
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,20000,75
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,127000,48
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,55000,43
0,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,60000,54
0,Not in labor force,High school,0,Female,With health insurance coverage,Not a veteran,17920,69
0,Employed,Some college,1,Male,With health insurance coverage,Not a veteran,60360,32
0,Employed,Some college,1,Female,With health insurance coverage,Not a veteran,69000,44
0,Not in labor force,4+ years of college,0,Male,With health insurance coverage,Not a veteran,16600,78
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,5200,72
1,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Veteran,3300,63
0,Not in labor force,4+ years of college,0,Male,No health insurance coverage,Not a veteran,41800,54
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,103000,58
0,Employed,Some college,0,Female,With health insurance coverage,Not a veteran,24000,35
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,100000,46
0,Not in labor force,Some college,0,Female,With health insurance coverage,Not a veteran,24000,62
0,Not in labor force,High school,1,Female,With health insurance coverage,Not a veteran,65000,80
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,35000,60
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,65000,65
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,114300,67
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,85500,35
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,231400,53
0,Employed,High school,0,Male,With health insurance coverage,Not a veteran,116000,37
1,Not in labor force,Some college,0,Male,With health insurance coverage,Not a veteran,0,68
0,Not in labor force,4+ years of college,0,Female,With health insurance coverage,Not a veteran,368000,87
0,Employed,High school,0,Female,With health insurance coverage,Not a veteran,89000,42
1,Not in labor force,High school,0,Male,With health insurance coverage,Not a veteran,12360,64
0,Employed,4+ years of college,0,Female,With health insurance coverage,Veteran,112100,35
0,Employed,4+ years of college,0,Female,With health insurance coverage,Not a veteran,212000,50
0,Employed,4+ years of college,0,Male,With health insurance coverage,Not a veteran,205000,41
