BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,26850,87
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,34300,79
0,0,Male,Unemployed,High school,With health insurance coverage,Not a veteran,67140,64
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,60000,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,41000,79
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,131000,54
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,114600,63
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,10000,46
0,0,Male,Not in labor force,Some college,No health insurance coverage,Not a veteran,37000,30
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,122700,67
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,69200,75
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,190000,68
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,74000,61
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,125400,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,10300,68
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,53600,66
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,108900,87
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,108000,35
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,42
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,100000,64
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,93700,46
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,190900,31
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,31800,75
0,0,Male,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,65000,60
0,1,Male,Employed,Some high school,With health insurance coverage,Not a veteran,15200,86
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,111800,55
0,0,Female,Not in labor force,High school,No health insurance coverage,Not a veteran,175000,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,60000,37
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,137800,47
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,151600,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,108000,60
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,33000,39
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,51520,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,96040,49
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,43000,64
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,5000,20
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,157700,51
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,55000,25
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,100000,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,158000,51
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,128700,41
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,153000,53
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,125000,21
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,266000,52
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,40000,52
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,95300,25
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,72000,71
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,50000,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,76200,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,132500,28
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,127000,69
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,42000,64
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,127900,68
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,48540,36
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,5400,82
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,23100,65
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,62900,68
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,7200,50
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,65900,28
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,49100,83
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,65000,75
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,111000,61
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,64200,73
0,0,Male,Unemployed,Some college,No health insurance coverage,Not a veteran,108200,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15200,83
0,1,Female,Unemployed,Some college,With health insurance coverage,Not a veteran,245000,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,106000,67
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,61000,60
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,37900,71
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,65
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,142900,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,49000,78
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,42500,66
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,22100,35
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,22800,44
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,36800,74
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,9000,66
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30000,59
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,106200,34
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,24000,49
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,85000,28
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,174200,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34000,60
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,117000,87
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,450000,36
0,0,Male,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,32000,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,54000,61
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,40000,59
0,0,Male,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,349000,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,63100,28
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,76000,80
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,28500,63
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,33900,52
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,41800,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,68000,42
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,36000,28
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,37600,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,61000,31
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,20400,55
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,44000,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,40000,79
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,37400,73
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,49820,48
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,120000,50
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,38500,69
0,0,Male,Employed,High school,With health insurance coverage,Veteran,491000,26
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,67000,69
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,265000,75
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,0,26
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,102000,72
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,120000,69
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,50000,77
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,105000,26
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,66200,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,131900,73
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,200000,65
0,1,Male,Employed,Some high school,With health insurance coverage,Not a veteran,20000,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,343000,61
0,1,Female,Not in labor force,Some college,With health insurance coverage,Veteran,3600,64
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,351000,42
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,1005910,57
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,62000,76
0,0,Male,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,86000,66
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,125000,56
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,108000,50
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,20300,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,72
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,10100,65
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,70900,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,114000,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,51800,64
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,125000,50
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60000,30
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,45000,45
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,6800,53
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,285200,51
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,18000,68
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,22290,67
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,120000,68
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,92300,70
0,0,Male,Employed,High school,With health insurance coverage,Veteran,35000,74
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,68000,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,91000,72
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,7300,34
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,3300,36
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,848000,73
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,48400,69
0,1,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,149000,52
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,82000,49
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,89800,54
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,50400,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,100000,45
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,23000,79
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,90500,77
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,38080,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,117000,28
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,69000,71
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,92100,83
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,75700,80
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,47100,95
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,191530,49
0,0,Female,Not in labor force,High school,No health insurance coverage,Not a veteran,513500,58
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40600,76
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,29400,54
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60000,39
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,78700,57
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,2700,30
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,146600,22
0,0,Female,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,59900,74
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,115000,53
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,128600,51
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,124000,61
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,100,33
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,21600,73
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,0,61
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,226320,71
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,62200,68
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,42700,95
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,54200,47
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,112900,46
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,100000,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,66600,78
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,93300,77
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,73000,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,258200,54
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,67
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,2500,69
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,46730,24
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,255400,89
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,48200,77
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,190000,45
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,52300,67
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,3500,26
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,11000,50
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,45000,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,175000,40
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,215000,71
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,23160,62
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,70000,37
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,40000,26
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,78800,40
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,35600,60
0,0,Female,Employed,High school,With health insurance coverage,Veteran,20600,95
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,108000,84
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,72000,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,118600,55
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,112700,70
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,79600,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,47000,83
0,1,Female,Not in labor force,High school,No health insurance coverage,Veteran,13500,88
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,121700,34
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,80000,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,29000,80
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,53200,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,20000,78
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,110500,32
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,145410,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,215000,95
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44300,27
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,94000,65
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,193000,40
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,14000,62
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,30700,44
0,0,Male,Employed,High school,With health insurance coverage,Veteran,84000,66
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,4700,41
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,148000,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,144300,62
0,1,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,206000,34
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,138200,67
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,51400,70
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,180660,69
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,47300,89
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,165000,29
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,8500,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,68400,69
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,80500,69
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,10200,46
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,25000,87
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,457500,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,88000,61
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,9000,71
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,18200,65
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,75000,50
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,283060,65
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,214400,32
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,31800,75
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,20850,76
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,135000,38
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,87000,85
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,78000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,70800,39
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,70000,27
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,110000,43
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,77000,68
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,66710,37
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,33000,66
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,200,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,194500,62
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,126000,38
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,37000,39
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,52150,68
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,141400,61
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,32000,39
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,150900,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,310,70
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,48400,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,33000,24
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,101400,76
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,180000,75
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,85700,42
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,61900,74
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,57540,36
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,10000,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,57900,36
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,6000,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,53000,49
0,0,Female,Employed,High school,With health insurance coverage,Veteran,38300,76
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,258000,63
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,100000,24
0,0,Male,Employed,High school,With health insurance coverage,Veteran,219000,49
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,76000,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,30000,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,36600,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,32500,70
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,82200,75
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,42000,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,76600,69
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,83900,47
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,36400,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,74000,23
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,51000,64
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,94400,57
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,0,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,85000,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,44700,27
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,195000,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,62200,71
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,46600,60
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,226220,46
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,30000,32
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,50500,78
0,1,Female,Employed,High school,With health insurance coverage,Veteran,56000,39
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,29000,80
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,89950,83
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,78
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,2700,73
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,158000,36
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,33100,63
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,16290,60
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42400,60
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,219000,77
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,2400,70
0,0,Female,Employed,Less than high school,With health insurance coverage,Not a veteran,80000,80
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,102000,30
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,25000,83
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,40000,79
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,261000,28
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,120000,89
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,75000,75
0,0,Female,Unemployed,High school,With health insurance coverage,Not a veteran,170300,40
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,59600,50
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,93300,53
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,112000,39
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,123500,39
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,36800,71
0,0,Male,Employed,High school,With health insurance coverage,Veteran,121000,29
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,52500,59
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,102500,64
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,217000,29
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,102000,54
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,58300,75
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,33900,69
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,79000,78
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,106000,61
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,81100,67
0,1,Male,Not in labor force,Some college,With health insurance coverage,Veteran,10100,75
0,1,Female,Unemployed,High school,With health insurance coverage,Not a veteran,10000,86
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,141000,35
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30000,30
0,0,Male,Employed,4+ years of college,With health insurance coverage,Veteran,166000,80
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,60500,41
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,0,64
0,0,Male,Unemployed,Some college,With health insurance coverage,Not a veteran,65000,27
0,0,Female,Employed,Less than high school,With health insurance coverage,Not a veteran,0,20
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,175110,60
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,8000,79
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,20200,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,74000,30
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,60600,67
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,377000,28
0,1,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,8400,37
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,47600,48
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,78000,24
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,24700,24
0,1,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,52200,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,98200,53
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,79000,29
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,23200,74
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,165300,47
0,0,Male,Employed,High school,With health insurance coverage,Veteran,39000,27
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,73200,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,4900,70
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,45000,68
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,24100,80
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,150000,67
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,49000,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,287200,52
