BLACK,pov,SEX,EMPSTAT,EDUC,HCOVANY,VETSTAT,FTOTINC,AGE
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44800,86
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,195000,76
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,117800,66
0,0,Male,Unemployed,Some college,With health insurance coverage,Veteran,58200,33
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,21300,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,55
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,59100,48
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,26000,68
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,43000,74
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,23000,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,49820,75
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,16000,69
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,56100,30
0,1,Male,Unemployed,High school,With health insurance coverage,Not a veteran,800,55
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,23000,81
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,79500,75
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,302700,58
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,42000,52
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,108000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42000,46
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,168400,52
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,18600,74
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15500,47
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12100,78
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,86000,61
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,85000,35
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,59200,39
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,21500,75
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,184400,31
1,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,195700,34
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,121800,79
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,84000,56
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,32560,77
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,166000,40
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,34000,32
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,28000,58
0,0,Female,Employed,Less than high school,With health insurance coverage,Not a veteran,40000,28
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,26000,65
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,22000,66
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,255000,33
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,82000,29
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,26550,81
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,15300,44
0,1,Female,Employed,High school,With health insurance coverage,Veteran,12900,50
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,191050,35
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,59800,32
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,50400,69
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40500,67
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,51600,64
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,86600,72
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,192500,71
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,134000,57
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,68700,71
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,191800,42
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,144000,45
1,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,11200,38
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,44000,57
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,10000,56
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,105000,33
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,233400,63
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,41300,77
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,100000,78
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,21100,59
0,1,Female,Employed,High school,With health insurance coverage,Veteran,7800,64
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,60600,43
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,47000,27
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,43000,34
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,95000,76
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,14900,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,142000,58
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,15200,71
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,35000,53
0,0,Female,Employed,4+ years of college,No health insurance coverage,Veteran,16000,40
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,203000,77
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,68500,58
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,86000,61
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,16200,77
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,78000,70
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,183700,41
0,1,Female,Not in labor force,Less than high school,With health insurance coverage,Not a veteran,5000,86
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,40000,49
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,65010,26
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,6000,81
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,261000,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,70000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,175000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,47400,83
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,20200,23
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,29000,44
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,165000,39
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,82000,70
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,24500,58
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,60610,52
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,42000,54
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,52000,47
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,32500,66
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,185700,61
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,130000,46
0,0,Male,Not in labor force,Some college,No health insurance coverage,Not a veteran,37200,27
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,120000,43
0,1,Female,Not in labor force,High school,With health insurance coverage,Veteran,18200,29
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,75400,51
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,90000,42
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,115000,54
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,41200,67
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,81000,35
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,58000,59
1,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,43850,72
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,90000,55
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,106000,37
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,165000,70
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,151000,64
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,8200,58
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,84000,40
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,3280,60
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,88000,42
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,75000,39
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,29000,73
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,60000,52
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,12000,56
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,84010,86
0,0,Male,Employed,High school,No health insurance coverage,Not a veteran,28800,43
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,67000,27
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,164000,34
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,125000,39
0,0,Male,Employed,High school,With health insurance coverage,Veteran,89000,58
1,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,118100,62
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,37300,59
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,25000,34
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,18300,87
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,61700,83
0,0,Female,Not in labor force,4+ years of college,No health insurance coverage,Not a veteran,60200,43
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,41200,38
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,200000,43
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,71000,59
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,27000,62
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,28400,68
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,20000,26
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,85000,55
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,172000,33
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,72000,37
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,51
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,34900,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,164300,49
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,4600,65
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30500,61
1,0,Male,Not in labor force,Some college,With health insurance coverage,Veteran,114700,86
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,85000,60
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,48000,61
1,0,Female,Employed,High school,With health insurance coverage,Not a veteran,46000,39
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,56000,64
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,91410,63
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,86200,46
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,85000,57
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,176200,58
0,0,Male,Employed,High school,No health insurance coverage,Not a veteran,40000,29
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,77300,32
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,218700,51
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,90000,31
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,58000,46
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,208800,49
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,67500,41
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,118900,50
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,32000,54
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,60000,69
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,57500,79
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,61000,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,30500,34
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,190000,45
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,716000,82
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,17800,77
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,83000,72
0,1,Female,Employed,Some college,With health insurance coverage,Not a veteran,24000,34
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,31900,85
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,17700,69
0,0,Female,Employed,High school,With health insurance coverage,Veteran,165000,52
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,349000,73
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,37600,85
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,187300,81
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,44000,36
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,48000,26
1,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,114400,37
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,3300,66
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,36000,85
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,0,74
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,30000,80
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,42000,75
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,35000,31
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,54000,29
0,1,Male,Not in labor force,High school,With health insurance coverage,Veteran,18000,58
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,2000,22
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13300,58
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,106500,68
0,0,Male,Employed,High school,With health insurance coverage,Veteran,60600,57
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Veteran,47500,61
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,120000,85
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,112000,65
0,0,Male,Employed,Some college,With health insurance coverage,Veteran,65000,72
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,10500,48
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,46400,77
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,100000,60
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,31900,84
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,102000,34
0,0,Male,Employed,Some high school,With health insurance coverage,Not a veteran,140000,55
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,50000,83
1,0,Female,Employed,High school,With health insurance coverage,Veteran,159000,45
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,168000,53
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,56
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,34000,44
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,144300,46
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,15360,70
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,135000,63
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,30100,63
1,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,131200,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,65000,44
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,107840,64
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,91000,69
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,142000,53
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,36760,58
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,21800,31
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,30000,26
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,42000,26
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,145000,53
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,176400,58
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,23000,89
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,62600,68
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,44300,78
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,258500,61
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,70000,71
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,350300,48
1,0,Male,Employed,Some college,With health insurance coverage,Veteran,72000,36
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,59000,64
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,40000,52
0,0,Female,Not in labor force,Some high school,With health insurance coverage,Not a veteran,40900,71
0,1,Male,Employed,Some high school,With health insurance coverage,Not a veteran,17000,50
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,24800,70
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,39500,63
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,59900,87
0,0,Female,Employed,Less than high school,With health insurance coverage,Not a veteran,62300,56
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,142790,73
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,494000,43
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,109000,61
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,56000,46
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Veteran,150300,68
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,140000,71
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,13000,62
0,0,Male,Not in labor force,Some high school,With health insurance coverage,Not a veteran,30100,84
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,21000,44
0,0,Male,Employed,High school,No health insurance coverage,Not a veteran,65000,36
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,87800,63
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,110600,37
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,40700,72
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,109500,34
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,97000,30
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,70700,61
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,71400,66
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,121700,54
1,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,11600,80
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,43500,33
1,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,25000,65
0,0,Male,Employed,Some college,No health insurance coverage,Not a veteran,30300,36
0,1,Male,Employed,High school,With health insurance coverage,Not a veteran,0,27
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,60000,38
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,107000,61
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,102000,83
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,51600,76
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,7170,44
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,42000,32
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,100000,40
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,43850,73
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,79160,64
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,73700,70
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,220000,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,64000,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,43000,45
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,306000,60
1,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,38400,62
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,183000,83
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,85000,55
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,2300,65
0,1,Female,Not in labor force,Some college,With health insurance coverage,Veteran,11000,63
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,338300,61
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,128660,82
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,38400,69
0,0,Male,Employed,High school,With health insurance coverage,Veteran,25000,64
1,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,64900,57
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,44000,72
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,25000,72
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,31700,53
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,31000,28
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,4000,67
0,0,Female,Employed,Some college,With health insurance coverage,Veteran,75000,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15200,73
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,119600,64
0,0,Female,Not in labor force,Some college,With health insurance coverage,Veteran,24000,60
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,48600,67
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,101800,69
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,150300,61
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,69000,36
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,198700,65
0,1,Female,Employed,High school,With health insurance coverage,Not a veteran,13100,33
0,1,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,12000,62
0,1,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,5680,71
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,225200,57
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,60700,45
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,239400,54
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,154000,31
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,1448000,52
1,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,72000,36
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,59400,65
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,57500,72
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,5200,31
0,0,Male,Employed,4+ years of college,No health insurance coverage,Not a veteran,58010,42
0,0,Female,Employed,Some college,No health insurance coverage,Not a veteran,120000,72
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,52000,46
0,0,Female,Employed,High school,With health insurance coverage,Veteran,31700,42
0,1,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,2700,61
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,46900,79
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,55040,80
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,12000,51
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,89000,78
0,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,60000,51
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,34000,59
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,5200,62
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,79700,69
1,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,157500,66
0,0,Female,Employed,4+ years of college,No health insurance coverage,Not a veteran,55300,30
1,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,67700,67
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,29300,64
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,80000,28
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,62400,70
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,110000,63
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,175000,41
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,99300,34
0,0,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,77400,82
0,0,Female,Employed,High school,With health insurance coverage,Veteran,48000,39
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,34410,67
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,20000,69
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,129700,49
0,0,Male,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,244000,63
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,83100,65
1,0,Male,Not in labor force,High school,With health insurance coverage,Veteran,29000,63
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,99800,74
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,72600,77
0,1,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,15100,72
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,76600,70
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,34000,59
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,51030,61
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,127000,64
0,1,Female,Not in labor force,Some college,With health insurance coverage,Not a veteran,10000,74
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,62500,46
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,382700,88
0,0,Female,Not in labor force,High school,With health insurance coverage,Veteran,18000,68
0,0,Male,Not in labor force,Some college,With health insurance coverage,Not a veteran,68000,76
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,287450,72
0,0,Male,Unemployed,4+ years of college,With health insurance coverage,Not a veteran,31300,41
0,0,Male,Employed,High school,With health insurance coverage,Not a veteran,100000,33
0,0,Female,Employed,High school,With health insurance coverage,Not a veteran,31510,47
0,0,Female,Employed,Some high school,With health insurance coverage,Not a veteran,21600,79
0,0,Male,Not in labor force,High school,With health insurance coverage,Not a veteran,58500,79
0,0,Male,Employed,Some college,With health insurance coverage,Not a veteran,135000,42
0,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,100000,45
1,0,Male,Employed,4+ years of college,With health insurance coverage,Not a veteran,494550,50
0,0,Female,Not in labor force,4+ years of college,With health insurance coverage,Not a veteran,81400,40
1,0,Female,Employed,4+ years of college,With health insurance coverage,Not a veteran,135000,36
0,0,Female,Employed,4+ years of college,With health insurance coverage,Veteran,213000,49
0,0,Female,Employed,Some college,With health insurance coverage,Not a veteran,62000,46
0,0,Female,Not in labor force,High school,With health insurance coverage,Not a veteran,39600,71
0,1,Female,Unemployed,High school,With health insurance coverage,Not a veteran,4650,53
